"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2055667,"July 6, 2021",Arizona,Mesa,"2055 S Heritage Pt",2,1,N/A
2079622,"July 6, 2021",Louisiana,Shreveport,"4900 Kennedy Dr",1,0,N/A
2054190,"July 5, 2021",Ohio,Dayton,"2200 block of Kipling Dr",1,0,N/A
2053262,"July 5, 2021",Ohio,Toledo,"Lawrence Ave and Wall St",1,11,N/A
2052924,"July 5, 2021",Ohio,Cincinnati,"166 W Mehring Way",2,3,N/A
2054918,"July 5, 2021",Wyoming,Cheyenne,"1500 block of Taft Ave",1,0,N/A
2061472,"July 4, 2021",Oklahoma,"Oklahoma City","7400 block of NW 5th Terr",1,0,N/A
2053346,"July 4, 2021",Texas,Dallas,"8200 block of Towns St",3,3,N/A
2054548,"July 4, 2021",Pennsylvania,Philadelphia,"2100 block of W Sedgely Ave",1,0,N/A
2052672,"July 4, 2021","North Carolina",Charlotte,"Remount Rd and South Blvd",1,0,N/A
2052664,"July 4, 2021","New York","Rochester (Greece)","530 Lexington Ave",1,0,N/A
2052747,"July 4, 2021",Kansas,Augusta,"6200 block of Church Rd",1,0,N/A
2052603,"July 3, 2021",California,"Chula Vista","530 Telegraph Canyon Rd",1,0,N/A
2052300,"July 3, 2021","New York",Utica,"1005 Jefferson Ave",1,0,N/A
2054915,"July 3, 2021",Texas,Tyler,"323 Chimney Rock Dr",1,0,N/A
2052450,"July 3, 2021",Georgia,Atlanta,"620 McAfee St",1,2,N/A
2053973,"July 3, 2021",Arizona,Phoenix,"S 35th Ave and W Southern Ave",1,0,N/A
2052875,"July 3, 2021",Kansas,Topeka,"1100 block of SW Clay St",1,0,N/A
2051806,"July 3, 2021",Michigan,Detroit,"Linwood St and W Grand Blvd",1,0,N/A
2052146,"July 3, 2021",Virginia,Richmond,"4521 S Laburnum Ave",1,1,N/A
2054987,"July 3, 2021",Kansas,Leavenworth,"2300 block of Ottawa St",1,0,N/A
2052103,"July 3, 2021",Kentucky,Louisville,"4719 Clarion Ct",1,0,N/A
2052159,"July 2, 2021",California,Lodi,"1030 S Hutchins St",1,0,N/A
2050972,"July 2, 2021",Illinois,Champaign,"704 N Hickory St",1,4,N/A
2051982,"July 2, 2021",Texas,"El Paso","900 block of S Tays St",1,0,N/A
2051739,"July 2, 2021",Florida,Jacksonville,"3800 block of Emerson St",1,0,N/A
2051581,"July 1, 2021",Mississippi,Canton,"300 block of N West St",1,0,N/A
2050931,"July 1, 2021",California,Fresno,"Cedar Ave and Paul Ave",1,0,N/A
2051285,"July 1, 2021",Pennsylvania,Philadelphia,"1900 block of S 56th St",1,0,N/A
2050810,"July 1, 2021",Arizona,Tucson,"7600 block of E Toronto St",3,0,N/A
2049936,"June 30, 2021",California,Bakersfield,"3850 Q St",1,0,N/A
2049011,"June 30, 2021",Texas,Tyler,"3200 block of Omega Dr",1,0,N/A
2049132,"June 30, 2021","North Carolina",Lenoir,"1226 Laurel Pl NW",4,0,N/A
2202917,"June 29, 2021",California,Bakersfield,"1300 Curnow Rd",1,0,N/A
2049110,"June 29, 2021","South Carolina",Columbia,"3132 Two Notch Rd",1,0,N/A
2048029,"June 29, 2021",Texas,Houston,"Boone Rd and Beechnut St",1,0,N/A
2049675,"June 29, 2021",Arkansas,"Pine Bluff","2700 block of West 27th Ave",1,0,N/A
2048499,"June 29, 2021",Pennsylvania,Erie,"9656 Sampson Rd",3,0,N/A
2048237,"June 28, 2021",California,"San Francisco","McAllister St and Leavenworth St",1,1,N/A
2048180,"June 28, 2021",Texas,"Fort Worth","2700 block of Weiler Blvd",1,0,N/A
2047118,"June 27, 2021",Florida,Bonifay,"Lawrence Rd",1,0,N/A
2047178,"June 27, 2021",Tennessee,Millington,"Currie Rd",1,0,N/A
2047821,"June 27, 2021",California,Victorville,"17000 block of Jurassic Place",1,0,N/A
2047699,"June 27, 2021",Ohio,Akron,"700 block of Elma St",1,0,N/A
2047775,"June 27, 2021",California,Anaheim,"2200 block of W Colchester Dr",1,0,N/A
2045920,"June 25, 2021",Arizona,Tempe,"S 48th St and E Broadway Rd",1,0,N/A
2046188,"June 25, 2021",Georgia,Dublin,"Mimosa Dr",1,0,N/A
2044733,"June 24, 2021",Florida,Gainesville,"4701 NW 6th St",1,4,N/A
2044447,"June 24, 2021",Ohio,Columbus,"1826 Lattimer Dr",1,0,N/A
2051643,"June 24, 2021",Illinois,Zion,"3000 block of Elim Ave",1,0,N/A
2044303,"June 24, 2021",Kentucky,Hopkinsville,"100 block of Plum St",1,0,N/A
2043371,"June 23, 2021",Kansas,Wichita,"Countryside St and S Old Manor Rd",1,0,N/A
2043852,"June 23, 2021",Arkansas,Cabot,"7180 AR-89",1,0,N/A
2043834,"June 23, 2021",Alabama,Montgomery,"100 block of Rotary St",2,2,N/A
2044177,"June 23, 2021","New York",Syracuse,"Rich St and Marginal St",1,0,N/A
2044687,"June 23, 2021","North Carolina",Lumberton,"208 Main St",1,1,N/A
2044397,"June 23, 2021",Texas,Arlington,"1800 E Lamar Blvd",1,0,N/A
2043439,"June 23, 2021",Oklahoma,"Oklahoma City","8201 N Rockwell Ave",1,1,N/A
2044532,"June 23, 2021",Illinois,"East Saint Louis","Boul Ave and N 86th St",1,0,N/A
2044157,"June 23, 2021",Missouri,Independence,"2300 block of S Crescent Ave",1,0,N/A
2042281,"June 22, 2021",Michigan,Detroit,"15200 block of Rochelle Ave",1,0,N/A
2042972,"June 22, 2021",Delaware,Wilmington,"500 block of W 35th St",1,0,N/A
2043097,"June 22, 2021","South Carolina","North Charleston","3700 block of Pine Field Ct",1,0,N/A
2042629,"June 22, 2021",Pennsylvania,Philadelphia,"1200 block of S 58th St",1,0,N/A
2041767,"June 21, 2021",Ohio,Cincinnati,"3504 Reading Rd",1,0,N/A
2040793,"June 20, 2021",Ohio,Canton,"6817 Salerno St NW",4,0,N/A
2041293,"June 20, 2021",Georgia,Eatonton,"Lawson Dr",2,0,N/A
2039455,"June 19, 2021",Florida,Orlando,"5450 Millenia Lakes Blvd",1,0,N/A
2045030,"June 19, 2021",Alabama,Mobile,"Brill Rd",1,0,N/A
2039861,"June 19, 2021",Texas,Dallas,"3500 block of Dixon Ave",1,0,N/A
2039880,"June 19, 2021","North Carolina",Garner,"900 block of Claymore Dr",1,0,N/A
2039336,"June 18, 2021",Louisiana,"New Orleans","3000 block of Deers St",1,0,N/A
2042918,"June 18, 2021",Mississippi,Hattiesburg,"1500 Country Club Rd",1,0,N/A
2037783,"June 17, 2021",Illinois,Chicago,"50 block of W 109th St",1,0,N/A
2037662,"June 17, 2021",Texas,Lubbock,"9300 block of Elgin Ave",1,0,N/A
2037887,"June 17, 2021","North Carolina",Durham,"1600 block of Holloway St",2,2,N/A
2037980,"June 17, 2021",Indiana,Indianapolis,"8800 block of Garonne Ter",1,1,N/A
2038622,"June 17, 2021",Ohio,Cincinnati,"3056 Mathers St",1,3,N/A
2036784,"June 16, 2021",Michigan,Lansing,"2900 block of E Jolly Rd",1,0,N/A
2036604,"June 16, 2021",Texas,"Fort Worth (White Settlement)","Colton Dr and S Grants Ln",1,0,N/A
2036919,"June 15, 2021",Indiana,Indianapolis,"9800 block of Ellis Dr",1,0,N/A
2036751,"June 15, 2021",Georgia,Americas,"Brinson St",1,0,N/A
2036149,"June 15, 2021",Illinois,Chicago,"5200 block of S Artesian Ave",1,1,N/A
2035733,"June 14, 2021",Georgia,Columbus,"3400 8th Ave",2,2,N/A
2037402,"June 14, 2021",Indiana,"Fort Wayne","Melita St and Hoagland Ave",1,0,N/A
2034408,"June 14, 2021",Michigan,Lansing,"300 block of N Cedar St",2,2,N/A
2035989,"June 14, 2021",Pennsylvania,Pittsburgh,"1100 block of Creedmoor Ave",1,0,N/A
2032829,"June 12, 2021",Virginia,Portsmouth,"200 block of Elm Ave",1,1,N/A
2032881,"June 12, 2021",Texas,Houston,"7750 Drouet St",2,0,N/A
2033302,"June 12, 2021",Ohio,Cincinnati,"6000 block of Ridgeacres Dr",1,0,N/A
2032771,"June 12, 2021",Texas,"Fort Worth","1500 block of Denver Ave",1,0,N/A
2033799,"June 12, 2021",Kansas,Topeka,"1700 block of SE 31st St",1,0,N/A
2033728,"June 12, 2021",Mississippi,Gulfport,"100 block of 29th St",1,0,N/A
2031382,"June 11, 2021",Texas,Houston,"12601 S Green Dr",1,0,N/A
2031007,"June 10, 2021",Louisiana,Lafayette,"1000 block of N Pierce St",1,0,N/A
2031080,"June 10, 2021",Nebraska,Omaha,"Laurel Ave and N 33rd St",1,0,N/A
2030953,"June 10, 2021",Ohio,Youngstown,"2758 Hammaker St",1,0,N/A
2030379,"June 10, 2021",Indiana,Carlisle,"W Lewis St and N Ledgerwood St",1,0,N/A
2030635,"June 10, 2021",Illinois,Chicago,"1100 block of S Karlov Ave",1,0,N/A
2031884,"June 10, 2021","New Jersey",Newark,"100 block of Seymour Ave",1,0,N/A
2029881,"June 9, 2021","South Carolina",Hartsville,"E Home Ave and Patrick Hwy",1,0,N/A
2030446,"June 9, 2021",Texas,Lubbock,"1102 58th St",1,0,N/A
2031111,"June 9, 2021",Pennsylvania,Sunbury,"3425 Snydertown Rd",3,0,N/A
2029557,"June 8, 2021",Florida,Jacksonville,"2800 block of W Beaver St",1,0,N/A
2029201,"June 8, 2021",Nebraska,Omaha,"N 19th St and Spencer St",1,0,N/A
2028353,"June 8, 2021",Arkansas,"Pine Bluff","W 23rd Ave and S Maple St",1,0,N/A
2028711,"June 8, 2021",Kansas,"Kansas City","6600 block of Cleveland Ave",1,0,N/A
2028697,"June 8, 2021",Missouri,"Kansas City","10800 block of Sycamore Ter",1,0,N/A
2027882,"June 7, 2021",Texas,"Fort Worth","5701 Shelton St",1,0,N/A
2027711,"June 7, 2021",Kentucky,Louisville,"500 block of E Caldwell St",1,1,N/A
2028543,"June 7, 2021",Florida,Bartow,"2901 Dudley Dr",1,0,N/A
2027046,"June 7, 2021",Florida,Homestead,"12550 SW 282nd St",3,3,N/A
2042908,"June 7, 2021",Arkansas,"Little Rock","S Maple St and W 23rd St",1,0,N/A
2028426,"June 7, 2021",Wisconsin,Milwaukee,"4176 N 45th St",1,0,N/A
2027222,"June 6, 2021",Georgia,Albany,"200 block of Pine Bluff Rd",1,0,N/A
2026386,"June 6, 2021",Illinois,Champaign,"N 5th St and E Beardsley Ave",1,0,N/A
2027242,"June 6, 2021",Georgia,Atlanta,"3315 Peachtree Rd NE",1,0,N/A
2025578,"June 5, 2021",Minnesota,Minneapolis,"E Lake St and Hiawatha Ave",1,0,N/A
2026553,"June 5, 2021","South Carolina",Greenwood,"Pine Dr",1,0,N/A
2025624,"June 5, 2021",Texas,Houston,"6 Greenway Plaza",1,0,N/A
2026310,"June 5, 2021",Minnesota,"Saint Paul (Woodbury)","6100 block of Edgewood Ave",1,0,N/A
2024876,"June 4, 2021",Kentucky,Louisville,"4300 block of Old Park Blvd",1,2,N/A
2025224,"June 4, 2021",Pennsylvania,Philadelphia,"5500 block of Market St",1,1,N/A
2024468,"June 4, 2021",Arizona,Phoenix,"N 43rd Ave and W Indian School Rd",1,1,N/A
2025077,"June 4, 2021",Kentucky,Louisville,"4100 block of W Broadway",1,0,N/A
2024227,"June 3, 2021",Nebraska,Omaha,"Pinkney St and N 29th St",2,0,N/A
2024339,"June 3, 2021",Arkansas,"Little Rock","5900 block of Baseline Rd",1,0,N/A
2023181,"June 2, 2021",Illinois,Chicago,"1700 block of W 48th St",1,0,N/A
2023342,"June 2, 2021",Utah,Orem,"165 E 1780 N",1,3,N/A
2022759,"June 1, 2021",Alabama,"Birmingham (Ensley)","2000 block of Ave P",1,0,N/A
2021898,"June 1, 2021",Kentucky,"Dawson Springs","100 block of Hosick Ave",1,0,N/A
2022512,"June 1, 2021",Texas,"Fort Worth","2151 SE Loop 820",1,0,N/A
2021747,"June 1, 2021",Georgia,Columbus,"Bismark Dr",1,0,N/A
2021563,"June 1, 2021",Texas,"Fort Worth","2900 block of Jonah Dr",3,0,N/A
2022227,"June 1, 2021",Ohio,Cleveland,"3267 W 38th St",1,0,N/A
2021247,"May 31, 2021",Louisiana,"Baton Rouge","2225 College Dr",3,0,N/A
2021703,"May 31, 2021",Virginia,Portsmouth,"1400 block of Crawford Pkwy",1,0,N/A
